From,To,Overlap
AssertionsForClassTypes.java,AbstractArrayAssert.java,0.009866511897852582
AbstractArrayAssert.java,AssertionsForInterfaceTypes.java,0.043689320388349516
AssertionsForInterfaceTypes.java,AbstractArrayAssert.java,0.043689320388349516
AbstractArrayAssert.java,AssertProvider.java,0.1839080459770115
AssertProvider.java,AbstractArrayAssert.java,0.1839080459770115
AbstractArrayAssert.java,Assumptions.java,0.014394580863674851
Assumptions.java,AbstractArrayAssert.java,0.014394580863674851
AbstractArrayAssert.java,AtomicBooleanAssert.java,0.13709677419354838
AtomicBooleanAssert.java,AbstractArrayAssert.java,0.13709677419354838
AbstractArrayAssert.java,AtomicIntegerArrayAssert.java,0.026729559748427674
AtomicIntegerArrayAssert.java,AbstractArrayAssert.java,0.026729559748427674
AbstractArrayAssert.java,AtomicIntegerAssert.java,0.040865384615384616
AtomicIntegerAssert.java,AbstractArrayAssert.java,0.040865384615384616
AbstractArrayAssert.java,AtomicIntegerFieldUpdaterAssert.java,0.1827956989247312
AtomicIntegerFieldUpdaterAssert.java,AbstractArrayAssert.java,0.1827956989247312
AbstractArrayAssert.java,AtomicLongArrayAssert.java,0.026729559748427674
AtomicLongArrayAssert.java,AbstractArrayAssert.java,0.026729559748427674
AbstractArrayAssert.java,AtomicLongAssert.java,0.040865384615384616
AtomicLongAssert.java,AbstractArrayAssert.java,0.040865384615384616
AbstractArrayAssert.java,AtomicLongFieldUpdaterAssert.java,0.1827956989247312
AtomicLongFieldUpdaterAssert.java,AbstractArrayAssert.java,0.1827956989247312
AbstractArrayAssert.java,AtomicMarkableReferenceAssert.java,0.13178294573643412
AtomicMarkableReferenceAssert.java,AbstractArrayAssert.java,0.13178294573643412
AbstractArrayAssert.java,AtomicReferenceArrayAssert.java,0.005919220055710306
AtomicReferenceArrayAssert.java,AbstractArrayAssert.java,0.005919220055710306
AbstractArrayAssert.java,AtomicReferenceAssert.java,0.1588785046728972
AtomicReferenceAssert.java,AbstractArrayAssert.java,0.1588785046728972
AbstractArrayAssert.java,AtomicReferenceFieldUpdaterAssert.java,0.18085106382978725
AtomicReferenceFieldUpdaterAssert.java,AbstractArrayAssert.java,0.18085106382978725
AbstractArrayAssert.java,AtomicStampedReferenceAssert.java,0.15454545454545454
AtomicStampedReferenceAssert.java,AbstractArrayAssert.java,0.15454545454545454
AbstractArrayAssert.java,AutoCloseableBDDSoftAssertions.java,0.1069182389937107
AutoCloseableBDDSoftAssertions.java,AbstractArrayAssert.java,0.1069182389937107
AbstractArrayAssert.java,AutoCloseableSoftAssertions.java,0.10967741935483871
AutoCloseableSoftAssertions.java,AbstractArrayAssert.java,0.10967741935483871
AbstractArrayAssert.java,BDDAssertions.java,0.013513513513513514
BDDAssertions.java,AbstractArrayAssert.java,0.013513513513513514
AbstractArrayAssert.java,BDDSoftAssertions.java,0.11564625850340136
BDDSoftAssertions.java,AbstractArrayAssert.java,0.11564625850340136
AbstractArrayAssert.java,BigDecimalAssert.java,0.2727272727272727
BigDecimalAssert.java,AbstractArrayAssert.java,0.2727272727272727
AbstractArrayAssert.java,BigIntegerAssert.java,0.288135593220339
BigIntegerAssert.java,AbstractArrayAssert.java,0.288135593220339
AbstractArrayAssert.java,BooleanArrayAssert.java,0.28125
BooleanArrayAssert.java,AbstractArrayAssert.java,0.28125
AbstractArrayAssert.java,BooleanAssert.java,0.2463768115942029
BooleanAssert.java,AbstractArrayAssert.java,0.2463768115942029
AbstractArrayAssert.java,ByteArrayAssert.java,0.28125
ByteArrayAssert.java,AbstractArrayAssert.java,0.28125
AbstractArrayAssert.java,ByteAssert.java,0.265625
ByteAssert.java,AbstractArrayAssert.java,0.265625
AbstractArrayAssert.java,CharacterAssert.java,0.28125
CharacterAssert.java,AbstractArrayAssert.java,0.28125
AbstractArrayAssert.java,CharArrayAssert.java,0.28125
CharArrayAssert.java,AbstractArrayAssert.java,0.28125
AbstractArrayAssert.java,CharSequenceAssert.java,0.29310344827586204
CharSequenceAssert.java,AbstractArrayAssert.java,0.29310344827586204
AbstractArrayAssert.java,ClassAssert.java,0.23943661971830985
ClassAssert.java,AbstractArrayAssert.java,0.23943661971830985
AbstractArrayAssert.java,ClassBasedNavigableIterableAssert.java,0.20224719101123595
ClassBasedNavigableIterableAssert.java,AbstractArrayAssert.java,0.20224719101123595
AbstractArrayAssert.java,ClassBasedNavigableListAssert.java,0.18681318681318682
ClassBasedNavigableListAssert.java,AbstractArrayAssert.java,0.18681318681318682
AbstractArrayAssert.java,ComparableAssert.java,0.07048458149779736
ComparableAssert.java,AbstractArrayAssert.java,0.07048458149779736
AbstractArrayAssert.java,ComparatorFactory.java,0.20238095238095238
ComparatorFactory.java,AbstractArrayAssert.java,0.20238095238095238
AbstractArrayAssert.java,CompletableFutureAssert.java,0.29310344827586204
CompletableFutureAssert.java,AbstractArrayAssert.java,0.29310344827586204
AbstractArrayAssert.java,Condition.java,0.09090909090909091
Condition.java,AbstractArrayAssert.java,0.09090909090909091
AbstractArrayAssert.java,DateAssert.java,0.24
DateAssert.java,AbstractArrayAssert.java,0.24
AbstractArrayAssert.java,Descriptable.java,0.12686567164179105
Descriptable.java,AbstractArrayAssert.java,0.12686567164179105
AbstractArrayAssert.java,DoubleArrayAssert.java,0.2857142857142857
DoubleArrayAssert.java,AbstractArrayAssert.java,0.2857142857142857
AbstractArrayAssert.java,DoubleAssert.java,0.2571428571428571
DoubleAssert.java,AbstractArrayAssert.java,0.2571428571428571
AbstractArrayAssert.java,DoublePredicateAssert.java,0.1588785046728972
DoublePredicateAssert.java,AbstractArrayAssert.java,0.1588785046728972
AbstractArrayAssert.java,EnumerableAssert.java,0.07373271889400922
EnumerableAssert.java,AbstractArrayAssert.java,0.07373271889400922
AbstractArrayAssert.java,ErrorCollector.java,0.1118421052631579
ErrorCollector.java,AbstractArrayAssert.java,0.1118421052631579
AbstractArrayAssert.java,PathsException.java,0.3076923076923077
PathsException.java,AbstractArrayAssert.java,0.3076923076923077
AbstractArrayAssert.java,RuntimeIOException.java,0.21333333333333335
RuntimeIOException.java,AbstractArrayAssert.java,0.21333333333333335
AbstractArrayAssert.java,ExtensionPoints.java,0.16
ExtensionPoints.java,AbstractArrayAssert.java,0.16
AbstractArrayAssert.java,FactoryBasedNavigableIterableAssert.java,0.2608695652173913
FactoryBasedNavigableIterableAssert.java,AbstractArrayAssert.java,0.2608695652173913
AbstractArrayAssert.java,FactoryBasedNavigableListAssert.java,0.25
FactoryBasedNavigableListAssert.java,AbstractArrayAssert.java,0.25
AbstractArrayAssert.java,Fail.java,0.13740458015267176
Fail.java,AbstractArrayAssert.java,0.13740458015267176
AbstractArrayAssert.java,FileAssert.java,0.25757575757575757
FileAssert.java,AbstractArrayAssert.java,0.25757575757575757
AbstractArrayAssert.java,FilterOperator.java,0.27586206896551724
FilterOperator.java,AbstractArrayAssert.java,0.27586206896551724
AbstractArrayAssert.java,Filters.java,0.04096385542168675
Filters.java,AbstractArrayAssert.java,0.04096385542168675
AbstractArrayAssert.java,InFilter.java,0.2711864406779661
InFilter.java,AbstractArrayAssert.java,0.2711864406779661
AbstractArrayAssert.java,NotFilter.java,0.24615384615384617
NotFilter.java,AbstractArrayAssert.java,0.24615384615384617
AbstractArrayAssert.java,NotInFilter.java,0.25396825396825395
NotInFilter.java,AbstractArrayAssert.java,0.25396825396825395
AbstractArrayAssert.java,FloatArrayAssert.java,0.28125
FloatArrayAssert.java,AbstractArrayAssert.java,0.28125
AbstractArrayAssert.java,FloatAssert.java,0.25
FloatAssert.java,AbstractArrayAssert.java,0.25
AbstractArrayAssert.java,FloatingPointNumberAssert.java,0.09302325581395349
FloatingPointNumberAssert.java,AbstractArrayAssert.java,0.09302325581395349
AbstractArrayAssert.java,FutureAssert.java,0.27419354838709675
FutureAssert.java,AbstractArrayAssert.java,0.27419354838709675
AbstractArrayAssert.java,GenericComparableAssert.java,0.2909090909090909
GenericComparableAssert.java,AbstractArrayAssert.java,0.2909090909090909
AbstractArrayAssert.java,HamcrestCondition.java,0.18888888888888888
HamcrestCondition.java,AbstractArrayAssert.java,0.18888888888888888
AbstractArrayAssert.java,IndexedObjectEnumerableAssert.java,0.14545454545454545
IndexedObjectEnumerableAssert.java,AbstractArrayAssert.java,0.14545454545454545
AbstractArrayAssert.java,InputStreamAssert.java,0.2786885245901639
InputStreamAssert.java,AbstractArrayAssert.java,0.2786885245901639
AbstractArrayAssert.java,InstantAssert.java,0.25757575757575757
InstantAssert.java,AbstractArrayAssert.java,0.25757575757575757
AbstractArrayAssert.java,IntArrayAssert.java,0.2535211267605634
IntArrayAssert.java,AbstractArrayAssert.java,0.2535211267605634
AbstractArrayAssert.java,IntegerAssert.java,0.2535211267605634
IntegerAssert.java,AbstractArrayAssert.java,0.2535211267605634
AbstractArrayAssert.java,IntPredicateAssert.java,0.1588785046728972
IntPredicateAssert.java,AbstractArrayAssert.java,0.1588785046728972
AbstractArrayAssert.java,Extractor.java,0.2459016393442623
Extractor.java,AbstractArrayAssert.java,0.2459016393442623
AbstractArrayAssert.java,ThrowingExtractor.java,0.2191780821917808
ThrowingExtractor.java,AbstractArrayAssert.java,0.2191780821917808
AbstractArrayAssert.java,IterableAssert.java,0.055384615384615386
IterableAssert.java,AbstractArrayAssert.java,0.055384615384615386
AbstractArrayAssert.java,IterableSizeAssert.java,0.265625
IterableSizeAssert.java,AbstractArrayAssert.java,0.265625
AbstractArrayAssert.java,Java6AbstractBDDSoftAssertions.java,0.020531400966183576
Java6AbstractBDDSoftAssertions.java,AbstractArrayAssert.java,0.020531400966183576
AbstractArrayAssert.java,Java6AbstractStandardSoftAssertions.java,0.0208078335373317
Java6AbstractStandardSoftAssertions.java,AbstractArrayAssert.java,0.0208078335373317
AbstractArrayAssert.java,Java6Assertions.java,0.00753880266075388
Java6Assertions.java,AbstractArrayAssert.java,0.00753880266075388
AbstractArrayAssert.java,Java6BDDAssertions.java,0.016252390057361378
Java6BDDAssertions.java,AbstractArrayAssert.java,0.016252390057361378
AbstractArrayAssert.java,Java6BDDSoftAssertions.java,0.25757575757575757
Java6BDDSoftAssertions.java,AbstractArrayAssert.java,0.25757575757575757
AbstractArrayAssert.java,Java6JUnitBDDSoftAssertions.java,0.22077922077922077
Java6JUnitBDDSoftAssertions.java,AbstractArrayAssert.java,0.22077922077922077
AbstractArrayAssert.java,Java6JUnitSoftAssertions.java,0.2463768115942029
Java6JUnitSoftAssertions.java,AbstractArrayAssert.java,0.2463768115942029
AbstractArrayAssert.java,Java6SoftAssertions.java,0.25
Java6SoftAssertions.java,AbstractArrayAssert.java,0.25
AbstractArrayAssert.java,JUnitBDDSoftAssertions.java,0.19540229885057472
JUnitBDDSoftAssertions.java,AbstractArrayAssert.java,0.19540229885057472
AbstractArrayAssert.java,JUnitSoftAssertions.java,0.2125
JUnitSoftAssertions.java,AbstractArrayAssert.java,0.2125
AbstractArrayAssert.java,ListAssert.java,0.052941176470588235
ListAssert.java,AbstractArrayAssert.java,0.052941176470588235
AbstractArrayAssert.java,LocalDateAssert.java,0.2982456140350877
LocalDateAssert.java,AbstractArrayAssert.java,0.2982456140350877
AbstractArrayAssert.java,LocalDateTimeAssert.java,0.2982456140350877
LocalDateTimeAssert.java,AbstractArrayAssert.java,0.2982456140350877
AbstractArrayAssert.java,LocalTimeAssert.java,0.2982456140350877
LocalTimeAssert.java,AbstractArrayAssert.java,0.2982456140350877
AbstractArrayAssert.java,LongArrayAssert.java,0.2535211267605634
LongArrayAssert.java,AbstractArrayAssert.java,0.2535211267605634
AbstractArrayAssert.java,LongAssert.java,0.25
LongAssert.java,AbstractArrayAssert.java,0.25
AbstractArrayAssert.java,LongPredicateAssert.java,0.1588785046728972
LongPredicateAssert.java,AbstractArrayAssert.java,0.1588785046728972
AbstractArrayAssert.java,MapAssert.java,0.13934426229508196
MapAssert.java,AbstractArrayAssert.java,0.13934426229508196
AbstractArrayAssert.java,MapSizeAssert.java,0.2698412698412698
MapSizeAssert.java,AbstractArrayAssert.java,0.2698412698412698
AbstractArrayAssert.java,NumberAssert.java,0.0486322188449848
NumberAssert.java,AbstractArrayAssert.java,0.0486322188449848
AbstractArrayAssert.java,ObjectArrayAssert.java,0.2465753424657534
ObjectArrayAssert.java,AbstractArrayAssert.java,0.2465753424657534
AbstractArrayAssert.java,ObjectAssert.java,0.2463768115942029
ObjectAssert.java,AbstractArrayAssert.java,0.2463768115942029
AbstractArrayAssert.java,ObjectAssertFactory.java,0.3090909090909091
ObjectAssertFactory.java,AbstractArrayAssert.java,0.3090909090909091
AbstractArrayAssert.java,ObjectEnumerableAssert.java,0.01317829457364341
ObjectEnumerableAssert.java,AbstractArrayAssert.java,0.01317829457364341
AbstractArrayAssert.java,OffsetDateTimeAssert.java,0.2982456140350877
OffsetDateTimeAssert.java,AbstractArrayAssert.java,0.2982456140350877
AbstractArrayAssert.java,OffsetTimeAssert.java,0.2982456140350877
OffsetTimeAssert.java,AbstractArrayAssert.java,0.2982456140350877
AbstractArrayAssert.java,OptionalAssert.java,0.288135593220339
OptionalAssert.java,AbstractArrayAssert.java,0.288135593220339
AbstractArrayAssert.java,OptionalDoubleAssert.java,0.29310344827586204
OptionalDoubleAssert.java,AbstractArrayAssert.java,0.29310344827586204
AbstractArrayAssert.java,OptionalIntAssert.java,0.29310344827586204
OptionalIntAssert.java,AbstractArrayAssert.java,0.29310344827586204
AbstractArrayAssert.java,OptionalLongAssert.java,0.29310344827586204
OptionalLongAssert.java,AbstractArrayAssert.java,0.29310344827586204
AbstractArrayAssert.java,PathAssert.java,0.26666666666666666
PathAssert.java,AbstractArrayAssert.java,0.26666666666666666
AbstractArrayAssert.java,PredicateAssert.java,0.2328767123287671
PredicateAssert.java,AbstractArrayAssert.java,0.2328767123287671
AbstractArrayAssert.java,ProxifyExtractingResult.java,0.16037735849056603
ProxifyExtractingResult.java,AbstractArrayAssert.java,0.16037735849056603
AbstractArrayAssert.java,ShortArrayAssert.java,0.2857142857142857
ShortArrayAssert.java,AbstractArrayAssert.java,0.2857142857142857
AbstractArrayAssert.java,ShortAssert.java,0.265625
ShortAssert.java,AbstractArrayAssert.java,0.265625
AbstractArrayAssert.java,SoftAssertionClassAssert.java,0.3090909090909091
SoftAssertionClassAssert.java,AbstractArrayAssert.java,0.3090909090909091
AbstractArrayAssert.java,SoftAssertionError.java,0.17708333333333334
SoftAssertionError.java,AbstractArrayAssert.java,0.17708333333333334
AbstractArrayAssert.java,SoftAssertionIterableAssert.java,0.24285714285714285
SoftAssertionIterableAssert.java,AbstractArrayAssert.java,0.24285714285714285
AbstractArrayAssert.java,SoftAssertionListAssert.java,0.26153846153846155
SoftAssertionListAssert.java,AbstractArrayAssert.java,0.26153846153846155
