From,To,Overlap
AbstractComparisonStrategy.java,ObjectArrays.java,0.03407601572739188
ObjectArrays.java,AbstractComparisonStrategy.java,0.03407601572739188
AbstractComparisonStrategy.java,Objects.java,0.026068821689259645
Objects.java,AbstractComparisonStrategy.java,0.026068821689259645
AbstractComparisonStrategy.java,OnFieldsComparator.java,0.16167664670658682
OnFieldsComparator.java,AbstractComparisonStrategy.java,0.16167664670658682
AbstractComparisonStrategy.java,Paths.java,0.06403940886699508
Paths.java,AbstractComparisonStrategy.java,0.06403940886699508
AbstractComparisonStrategy.java,Predicates.java,0.16312056737588654
Predicates.java,AbstractComparisonStrategy.java,0.16312056737588654
AbstractComparisonStrategy.java,RealNumbers.java,0.1839080459770115
RealNumbers.java,AbstractComparisonStrategy.java,0.1839080459770115
AbstractComparisonStrategy.java,RecursiveFieldByFieldComparator.java,0.17307692307692307
RecursiveFieldByFieldComparator.java,AbstractComparisonStrategy.java,0.17307692307692307
AbstractComparisonStrategy.java,ShortArrays.java,0.05668934240362812
ShortArrays.java,AbstractComparisonStrategy.java,0.05668934240362812
AbstractComparisonStrategy.java,Shorts.java,0.19753086419753085
Shorts.java,AbstractComparisonStrategy.java,0.19753086419753085
AbstractComparisonStrategy.java,StandardComparisonStrategy.java,0.13074204946996468
StandardComparisonStrategy.java,AbstractComparisonStrategy.java,0.13074204946996468
AbstractComparisonStrategy.java,Strings.java,0.027551020408163266
Strings.java,AbstractComparisonStrategy.java,0.027551020408163266
AbstractComparisonStrategy.java,Throwables.java,0.06860158311345646
Throwables.java,AbstractComparisonStrategy.java,0.06860158311345646
AbstractComparisonStrategy.java,TypeComparators.java,0.14871794871794872
TypeComparators.java,AbstractComparisonStrategy.java,0.14871794871794872
AbstractComparisonStrategy.java,Uris.java,0.07581227436823104
Uris.java,AbstractComparisonStrategy.java,0.07581227436823104
AbstractComparisonStrategy.java,Urls.java,0.08936170212765958
Urls.java,AbstractComparisonStrategy.java,0.08936170212765958
Arrays.java,Arrays.java,0.0
Arrays.java,Arrays.java,0.0
Arrays.java,AtomicReferenceArrayElementComparisonStrategy.java,0.14180024660912455
AtomicReferenceArrayElementComparisonStrategy.java,Arrays.java,0.14180024660912455
Arrays.java,BigDecimals.java,0.12698412698412698
BigDecimals.java,Arrays.java,0.12698412698412698
Arrays.java,BigIntegers.java,0.12285012285012285
BigIntegers.java,Arrays.java,0.12285012285012285
Arrays.java,BinaryDiff.java,0.15789473684210525
BinaryDiff.java,Arrays.java,0.15789473684210525
Arrays.java,BinaryDiffResult.java,0.1214017521902378
BinaryDiffResult.java,Arrays.java,0.1214017521902378
Arrays.java,BooleanArrays.java,0.09935602575896964
BooleanArrays.java,Arrays.java,0.09935602575896964
Arrays.java,Booleans.java,0.1271186440677966
Booleans.java,Arrays.java,0.1271186440677966
Arrays.java,ByteArrays.java,0.10850202429149798
ByteArrays.java,Arrays.java,0.10850202429149798
Arrays.java,Bytes.java,0.12285012285012285
Bytes.java,Arrays.java,0.12285012285012285
Arrays.java,Characters.java,0.12864077669902912
Characters.java,Arrays.java,0.12864077669902912
Arrays.java,CharArrays.java,0.10036496350364964
CharArrays.java,Arrays.java,0.10036496350364964
Arrays.java,Classes.java,0.11917916337805841
Classes.java,Arrays.java,0.11917916337805841
Arrays.java,CommonErrors.java,0.10479797979797979
CommonErrors.java,Arrays.java,0.10479797979797979
Arrays.java,CommonValidations.java,0.10502793296089385
CommonValidations.java,Arrays.java,0.10502793296089385
Arrays.java,Comparables.java,0.14299610894941633
Comparables.java,Arrays.java,0.14299610894941633
